review_id,source,airline,review_date,review_title,review_text,rating,traveler_type,route,seat_type,recommended,disruption_type,raw_text,is_synthetic
synthetic_00307,Synthetic Fallback Dataset,Frontier,2025-04-29,Cancellation with no clear next steps,"My Frontier flight from BOS to DEN was cancelled after repeated rolling delays. The app showed one itinerary, the gate desk suggested another, and phone support disconnected me twice. My partner and I were traveling for a weekend getaway. I ended up paying for my own hotel and finding a backup flight myself.",1,Couple Leisure,BOS-DEN,Economy,True,cancellation,"Cancellation with no clear next steps | My Frontier flight from BOS to DEN was cancelled after repeated rolling delays. The app showed one itinerary, the gate desk suggested another, and phone support disconnected me twice. My partner and I were traveling for a weekend getaway. I ended up paying for my own hotel and finding a backup flight myself.",True
synthetic_00308,Synthetic Fallback Dataset,Alaska,2025-06-11,Hours late and no realistic departure time,My business class flight on Alaska from CLT to LGA left 4 hours late. The app kept changing and gate agents only gave updates after passengers started lining up at the desk. I was traveling alone for a short personal trip. I missed my connection and no one offered a useful recovery option.,2,Solo Leisure,CLT-LGA,Business Class,False,delay,Hours late and no realistic departure time | My business class flight on Alaska from CLT to LGA left 4 hours late. The app kept changing and gate agents only gave updates after passengers started lining up at the desk. I was traveling alone for a short personal trip. I missed my connection and no one offered a useful recovery option.,True
synthetic_00309,Synthetic Fallback Dataset,United,2025-09-28,Cancellation with no clear next steps,"My United flight from LAX to LAS was cancelled after repeated rolling delays. The app showed one itinerary, the gate desk suggested another, and phone support disconnected me twice. I was traveling alone for a short personal trip. I ended up paying for my own hotel and finding a backup flight myself.",2,Solo Leisure,LAX-LAS,Economy,False,cancellation,"Cancellation with no clear next steps | My United flight from LAX to LAS was cancelled after repeated rolling delays. The app showed one itinerary, the gate desk suggested another, and phone support disconnected me twice. I was traveling alone for a short personal trip. I ended up paying for my own hotel and finding a backup flight myself.",True
synthetic_00310,Synthetic Fallback Dataset,JetBlue,2025-11-18,No proactive updates during the disruption,"The biggest issue on my JetBlue trip from SFO to EWR was communication. The app kept refreshing with conflicting information, announcements came after each promised boarding time passed, and the gate team had no consistent script when people asked what was happening.",1,Solo Leisure,SFO-EWR,Economy,False,communication,"No proactive updates during the disruption | The biggest issue on my JetBlue trip from SFO to EWR was communication. The app kept refreshing with conflicting information, announcements came after each promised boarding time passed, and the gate team had no consistent script when people asked what was happening.",True
synthetic_00311,Synthetic Fallback Dataset,British Airways,2025-01-16,Conflicting information from app and gate staff,"The biggest issue on my British Airways trip from IAD to MIA was communication. The app kept refreshing with conflicting information, announcements came after each promised boarding time passed, and the gate team had no consistent script when people asked what was happening.",2,Family Leisure,IAD-MIA,Premium Economy,False,communication,"Conflicting information from app and gate staff | The biggest issue on my British Airways trip from IAD to MIA was communication. The app kept refreshing with conflicting information, announcements came after each promised boarding time passed, and the gate team had no consistent script when people asked what was happening.",True
synthetic_00312,Synthetic Fallback Dataset,Frontier,2025-08-15,Rebooking process was exhausting,"After a disruption on Frontier from CLT to LGA, the rebooking process was the most frustrating part. I waited about 100 minutes in line, the kiosk could not confirm the new itinerary, and the app kept removing the seat it had just offered me.",1,Business,CLT-LGA,Business Class,True,rebooking,"Rebooking process was exhausting | After a disruption on Frontier from CLT to LGA, the rebooking process was the most frustrating part. I waited about 100 minutes in line, the kiosk could not confirm the new itinerary, and the app kept removing the seat it had just offered me.",True
synthetic_00313,Synthetic Fallback Dataset,Alaska,2025-11-04,Lost luggage and poor follow-up,"My checked bag did not arrive after flying Alaska from MSP to SEA. The baggage desk opened a claim, but tracking updates were vague and phone support kept sending me back to the airport team. The luggage finally showed up 3 days later with no proactive communication.",1,Family Leisure,MSP-SEA,Economy,False,baggage,"Lost luggage and poor follow-up | My checked bag did not arrive after flying Alaska from MSP to SEA. The baggage desk opened a claim, but tracking updates were vague and phone support kept sending me back to the airport team. The luggage finally showed up 3 days later with no proactive communication.",True
synthetic_00314,Synthetic Fallback Dataset,British Airways,2024-08-08,Long hold times and conflicting advice,"Customer support was the hardest part of my disrupted British Airways trip from SEA to ORD. I spent about 110 minutes on hold, was transferred multiple times, and each agent contradicted the previous one about rebooking, vouchers, and baggage status.",2,Solo Leisure,SEA-ORD,Economy,False,customer_support,"Long hold times and conflicting advice | Customer support was the hardest part of my disrupted British Airways trip from SEA to ORD. I spent about 110 minutes on hold, was transferred multiple times, and each agent contradicted the previous one about rebooking, vouchers, and baggage status.",True
synthetic_00315,Synthetic Fallback Dataset,British Airways,2025-03-05,"Significant delay, average recovery","Our British Airways flight from JFK to LAX was delayed about 3 hours. Updates came every 45 minutes, but only after people kept asking for information. The crew stayed polite and we eventually got where we needed to go.",3,Business,JFK-LAX,Economy,False,delay,"Significant delay, average recovery | Our British Airways flight from JFK to LAX was delayed about 3 hours. Updates came every 45 minutes, but only after people kept asking for information. The crew stayed polite and we eventually got where we needed to go.",True
synthetic_00316,Synthetic Fallback Dataset,Air Canada,2024-08-28,Customer support kept sending me in circles,"Customer support was the hardest part of my disrupted Air Canada trip from MIA to JFK. I spent about 45 minutes on hold, was transferred multiple times, and each agent contradicted the previous one about rebooking, vouchers, and baggage status.",1,Couple Leisure,MIA-JFK,Business Class,False,customer_support,"Customer support kept sending me in circles | Customer support was the hardest part of my disrupted Air Canada trip from MIA to JFK. I spent about 45 minutes on hold, was transferred multiple times, and each agent contradicted the previous one about rebooking, vouchers, and baggage status.",True
synthetic_00317,Synthetic Fallback Dataset,Emirates,2025-01-29,Cancellation with no clear next steps,"My Emirates flight from CLT to LGA was cancelled after repeated rolling delays. The app showed one itinerary, the gate desk suggested another, and phone support disconnected me twice. I was traveling to visit family and needed predictable timing. I ended up paying for my own hotel and finding a backup flight myself.",1,Visiting Friends and Relatives,CLT-LGA,Economy,False,cancellation,"Cancellation with no clear next steps | My Emirates flight from CLT to LGA was cancelled after repeated rolling delays. The app showed one itinerary, the gate desk suggested another, and phone support disconnected me twice. I was traveling to visit family and needed predictable timing. I ended up paying for my own hotel and finding a backup flight myself.",True
synthetic_00318,Synthetic Fallback Dataset,Spirit,2024-09-27,"App, gate, and phone support all disagreed","My Spirit flight from MIA to JFK was cancelled after repeated rolling delays. The app showed one itinerary, the gate desk suggested another, and phone support disconnected me twice. My partner and I were traveling for a weekend getaway. I ended up paying for my own hotel and finding a backup flight myself.",1,Couple Leisure,MIA-JFK,Economy,False,cancellation,"App, gate, and phone support all disagreed | My Spirit flight from MIA to JFK was cancelled after repeated rolling delays. The app showed one itinerary, the gate desk suggested another, and phone support disconnected me twice. My partner and I were traveling for a weekend getaway. I ended up paying for my own hotel and finding a backup flight myself.",True
synthetic_00319,Synthetic Fallback Dataset,United,2025-12-02,Rebooking process was exhausting,"After a disruption on United from MIA to JFK, the rebooking process was the most frustrating part. I waited about 35 minutes in line, the kiosk could not confirm the new itinerary, and the app kept removing the seat it had just offered me.",2,Couple Leisure,MIA-JFK,Economy,False,rebooking,"Rebooking process was exhausting | After a disruption on United from MIA to JFK, the rebooking process was the most frustrating part. I waited about 35 minutes in line, the kiosk could not confirm the new itinerary, and the app kept removing the seat it had just offered me.",True
synthetic_00320,Synthetic Fallback Dataset,British Airways,2024-07-26,"Significant delay, average recovery","Our British Airways flight from SFO to EWR was delayed about 5 hours. Updates came every 60 minutes, but only after people kept asking for information. The crew stayed polite and we eventually got where we needed to go.",3,Family Leisure,SFO-EWR,Economy,False,delay,"Significant delay, average recovery | Our British Airways flight from SFO to EWR was delayed about 5 hours. Updates came every 60 minutes, but only after people kept asking for information. The crew stayed polite and we eventually got where we needed to go.",True
synthetic_00321,Synthetic Fallback Dataset,JetBlue,2024-07-15,Conflicting information from app and gate staff,"The biggest issue on my JetBlue trip from JFK to LAX was communication. The app kept refreshing with conflicting information, announcements came after each promised boarding time passed, and the gate team had no consistent script when people asked what was happening.",2,Business,JFK-LAX,Economy,False,communication,"Conflicting information from app and gate staff | The biggest issue on my JetBlue trip from JFK to LAX was communication. The app kept refreshing with conflicting information, announcements came after each promised boarding time passed, and the gate team had no consistent script when people asked what was happening.",True
synthetic_00322,Synthetic Fallback Dataset,American,2024-11-02,Bag never arrived when promised,"My checked bag did not arrive after flying American from CLT to LGA. The baggage desk opened a claim, but tracking updates were vague and phone support kept sending me back to the airport team. The luggage finally showed up 1 days later with no proactive communication.",2,Solo Leisure,CLT-LGA,Economy,False,baggage,"Bag never arrived when promised | My checked bag did not arrive after flying American from CLT to LGA. The baggage desk opened a claim, but tracking updates were vague and phone support kept sending me back to the airport team. The luggage finally showed up 1 days later with no proactive communication.",True
synthetic_00323,Synthetic Fallback Dataset,Alaska,2024-04-30,Delayed baggage but solid follow-up,"My bag was delayed after flying Alaska from MIA to JFK, but the recovery was well handled. The baggage team sent updates, confirmed the tracing number, and delivered the luggage within 1 day instead of leaving me to chase multiple teams.",5,Solo Leisure,MIA-JFK,Business Class,True,baggage,"Delayed baggage but solid follow-up | My bag was delayed after flying Alaska from MIA to JFK, but the recovery was well handled. The baggage team sent updates, confirmed the tracing number, and delivered the luggage within 1 day instead of leaving me to chase multiple teams.",True
synthetic_00324,Synthetic Fallback Dataset,American,2025-06-19,Support was polite but not especially effective,"I contacted customer support after my American trip from MIA to JFK went off track. The team was polite, but it still took roughly 25 minutes and multiple contacts before someone actually resolved the case.",3,Visiting Friends and Relatives,MIA-JFK,Business Class,True,customer_support,"Support was polite but not especially effective | I contacted customer support after my American trip from MIA to JFK went off track. The team was polite, but it still took roughly 25 minutes and multiple contacts before someone actually resolved the case.",True
synthetic_00325,Synthetic Fallback Dataset,Alaska,2026-02-22,Cancellation with no clear next steps,"My Alaska flight from BOS to DEN was cancelled after repeated rolling delays. The app showed one itinerary, the gate desk suggested another, and phone support disconnected me twice. My partner and I were traveling for a weekend getaway. I ended up paying for my own hotel and finding a backup flight myself.",1,Couple Leisure,BOS-DEN,Economy,False,cancellation,"Cancellation with no clear next steps | My Alaska flight from BOS to DEN was cancelled after repeated rolling delays. The app showed one itinerary, the gate desk suggested another, and phone support disconnected me twice. My partner and I were traveling for a weekend getaway. I ended up paying for my own hotel and finding a backup flight myself.",True
synthetic_00326,Synthetic Fallback Dataset,Lufthansa,2024-10-18,Cancellation with no clear next steps,"My Lufthansa flight from BOS to DEN was cancelled after repeated rolling delays. The app showed one itinerary, the gate desk suggested another, and phone support disconnected me twice. I was traveling alone for a short personal trip. I ended up paying for my own hotel and finding a backup flight myself.",2,Solo Leisure,BOS-DEN,Business Class,True,cancellation,"Cancellation with no clear next steps | My Lufthansa flight from BOS to DEN was cancelled after repeated rolling delays. The app showed one itinerary, the gate desk suggested another, and phone support disconnected me twice. I was traveling alone for a short personal trip. I ended up paying for my own hotel and finding a backup flight myself.",True
synthetic_00327,Synthetic Fallback Dataset,American,2024-06-14,Mixed communication during the disruption,"Communication during my American trip from CLT to LGA was inconsistent. There were updates, but they usually arrived after the situation had already changed. Once a supervisor stepped in, the explanations became clearer.",3,Business,CLT-LGA,Economy,False,communication,"Mixed communication during the disruption | Communication during my American trip from CLT to LGA was inconsistent. There were updates, but they usually arrived after the situation had already changed. Once a supervisor stepped in, the explanations became clearer.",True
synthetic_00328,Synthetic Fallback Dataset,British Airways,2026-01-15,Lost luggage and poor follow-up,"My checked bag did not arrive after flying British Airways from BOS to DEN. The baggage desk opened a claim, but tracking updates were vague and phone support kept sending me back to the airport team. The luggage finally showed up 1 days later with no proactive communication.",2,Visiting Friends and Relatives,BOS-DEN,Economy,False,baggage,"Lost luggage and poor follow-up | My checked bag did not arrive after flying British Airways from BOS to DEN. The baggage desk opened a claim, but tracking updates were vague and phone support kept sending me back to the airport team. The luggage finally showed up 1 days later with no proactive communication.",True
synthetic_00329,Synthetic Fallback Dataset,Southwest,2026-01-14,Cancellation with no clear next steps,"My Southwest flight from CLT to LGA was cancelled after repeated rolling delays. The app showed one itinerary, the gate desk suggested another, and phone support disconnected me twice. I was traveling for work and had a time-sensitive schedule. I ended up paying for my own hotel and finding a backup flight myself.",2,Business,CLT-LGA,Economy,False,cancellation,"Cancellation with no clear next steps | My Southwest flight from CLT to LGA was cancelled after repeated rolling delays. The app showed one itinerary, the gate desk suggested another, and phone support disconnected me twice. I was traveling for work and had a time-sensitive schedule. I ended up paying for my own hotel and finding a backup flight myself.",True
synthetic_00330,Synthetic Fallback Dataset,Alaska,2026-02-17,"Some updates, but not enough","Communication during my Alaska trip from SFO to EWR was inconsistent. There were updates, but they usually arrived after the situation had already changed. Once a supervisor stepped in, the explanations became clearer.",3,Couple Leisure,SFO-EWR,Business Class,False,communication,"Some updates, but not enough | Communication during my Alaska trip from SFO to EWR was inconsistent. There were updates, but they usually arrived after the situation had already changed. Once a supervisor stepped in, the explanations became clearer.",True
synthetic_00331,Synthetic Fallback Dataset,United,2024-03-06,Bag issue resolved professionally,"My bag was delayed after flying United from ATL to BOS, but the recovery was well handled. The baggage team sent updates, confirmed the tracing number, and delivered the luggage within 2 day instead of leaving me to chase multiple teams.",4,Visiting Friends and Relatives,ATL-BOS,Business Class,True,baggage,"Bag issue resolved professionally | My bag was delayed after flying United from ATL to BOS, but the recovery was well handled. The baggage team sent updates, confirmed the tracing number, and delivered the luggage within 2 day instead of leaving me to chase multiple teams.",True
synthetic_00332,Synthetic Fallback Dataset,Alaska,2024-12-15,Late departure with mixed communication,"Our Alaska flight from ATL to BOS was delayed about 7 hours. Updates came every 60 minutes, but only after people kept asking for information. The crew stayed polite and we eventually got where we needed to go.",3,Solo Leisure,ATL-BOS,Business Class,True,delay,"Late departure with mixed communication | Our Alaska flight from ATL to BOS was delayed about 7 hours. Updates came every 60 minutes, but only after people kept asking for information. The crew stayed polite and we eventually got where we needed to go.",True
synthetic_00333,Synthetic Fallback Dataset,Lufthansa,2024-11-21,Mixed communication during the disruption,"Communication during my Lufthansa trip from CLT to LGA was inconsistent. There were updates, but they usually arrived after the situation had already changed. Once a supervisor stepped in, the explanations became clearer.",3,Family Leisure,CLT-LGA,Business Class,True,communication,"Mixed communication during the disruption | Communication during my Lufthansa trip from CLT to LGA was inconsistent. There were updates, but they usually arrived after the situation had already changed. Once a supervisor stepped in, the explanations became clearer.",True
synthetic_00334,Synthetic Fallback Dataset,Frontier,2024-05-04,Support experience made the disruption worse,"Customer support was the hardest part of my disrupted Frontier trip from SFO to EWR. I spent about 110 minutes on hold, was transferred multiple times, and each agent contradicted the previous one about rebooking, vouchers, and baggage status.",1,Visiting Friends and Relatives,SFO-EWR,Economy,True,customer_support,"Support experience made the disruption worse | Customer support was the hardest part of my disrupted Frontier trip from SFO to EWR. I spent about 110 minutes on hold, was transferred multiple times, and each agent contradicted the previous one about rebooking, vouchers, and baggage status.",True
synthetic_00335,Synthetic Fallback Dataset,JetBlue,2025-03-04,Delay turned into a missed connection mess,My premium economy flight on JetBlue from LAX to LAS left 5 hours late. The app kept changing and gate agents only gave updates after passengers started lining up at the desk. I was traveling for work and had a time-sensitive schedule. I missed my connection and no one offered a useful recovery option.,1,Business,LAX-LAS,Premium Economy,False,delay,Delay turned into a missed connection mess | My premium economy flight on JetBlue from LAX to LAS left 5 hours late. The app kept changing and gate agents only gave updates after passengers started lining up at the desk. I was traveling for work and had a time-sensitive schedule. I missed my connection and no one offered a useful recovery option.,True
synthetic_00336,Synthetic Fallback Dataset,Air Canada,2024-09-18,Lost luggage and poor follow-up,"My checked bag did not arrive after flying Air Canada from CLT to LGA. The baggage desk opened a claim, but tracking updates were vague and phone support kept sending me back to the airport team. The luggage finally showed up 4 days later with no proactive communication.",2,Couple Leisure,CLT-LGA,Economy,False,baggage,"Lost luggage and poor follow-up | My checked bag did not arrive after flying Air Canada from CLT to LGA. The baggage desk opened a claim, but tracking updates were vague and phone support kept sending me back to the airport team. The luggage finally showed up 4 days later with no proactive communication.",True
synthetic_00337,Synthetic Fallback Dataset,Air Canada,2024-07-07,Helpful support after a rough start,"My disrupted Air Canada trip from MSP to SEA started badly, but customer support recovered it. After about 60 minutes, one agent took ownership, documented the case clearly, and stayed with it until the rebooking or refund was confirmed.",5,Visiting Friends and Relatives,MSP-SEA,Economy,True,customer_support,"Helpful support after a rough start | My disrupted Air Canada trip from MSP to SEA started badly, but customer support recovered it. After about 60 minutes, one agent took ownership, documented the case clearly, and stayed with it until the rebooking or refund was confirmed.",True
synthetic_00338,Synthetic Fallback Dataset,Air Canada,2024-01-07,Confusing voucher and refund policy,"After my disrupted trip on Air Canada from ATL to BOS, the refund process became a second problem. It took 7 days to get the money back, the voucher rules were unclear, and customer service kept telling me to wait for another email.",2,Solo Leisure,ATL-BOS,Premium Economy,False,refund,"Confusing voucher and refund policy | After my disrupted trip on Air Canada from ATL to BOS, the refund process became a second problem. It took 7 days to get the money back, the voucher rules were unclear, and customer service kept telling me to wait for another email.",True
synthetic_00339,Synthetic Fallback Dataset,Alaska,2024-06-30,No proactive updates during the disruption,"The biggest issue on my Alaska trip from SFO to EWR was communication. The app kept refreshing with conflicting information, announcements came after each promised boarding time passed, and the gate team had no consistent script when people asked what was happening.",1,Family Leisure,SFO-EWR,Premium Economy,False,communication,"No proactive updates during the disruption | The biggest issue on my Alaska trip from SFO to EWR was communication. The app kept refreshing with conflicting information, announcements came after each promised boarding time passed, and the gate team had no consistent script when people asked what was happening.",True
synthetic_00340,Synthetic Fallback Dataset,Spirit,2025-04-06,Bag never arrived when promised,"My checked bag did not arrive after flying Spirit from CLT to LGA. The baggage desk opened a claim, but tracking updates were vague and phone support kept sending me back to the airport team. The luggage finally showed up 4 days later with no proactive communication.",2,Family Leisure,CLT-LGA,Economy,False,baggage,"Bag never arrived when promised | My checked bag did not arrive after flying Spirit from CLT to LGA. The baggage desk opened a claim, but tracking updates were vague and phone support kept sending me back to the airport team. The luggage finally showed up 4 days later with no proactive communication.",True
synthetic_00341,Synthetic Fallback Dataset,Air Canada,2024-07-02,Customer support kept sending me in circles,"Customer support was the hardest part of my disrupted Air Canada trip from PHX to ATL. I spent about 45 minutes on hold, was transferred multiple times, and each agent contradicted the previous one about rebooking, vouchers, and baggage status.",2,Couple Leisure,PHX-ATL,Economy,False,customer_support,"Customer support kept sending me in circles | Customer support was the hardest part of my disrupted Air Canada trip from PHX to ATL. I spent about 45 minutes on hold, was transferred multiple times, and each agent contradicted the previous one about rebooking, vouchers, and baggage status.",True
synthetic_00342,Synthetic Fallback Dataset,Air Canada,2025-02-10,Every agent gave a different answer on the refund,"After my disrupted trip on Air Canada from SFO to EWR, the refund process became a second problem. It took 10 days to get the money back, the voucher rules were unclear, and customer service kept telling me to wait for another email.",2,Solo Leisure,SFO-EWR,Business Class,False,refund,"Every agent gave a different answer on the refund | After my disrupted trip on Air Canada from SFO to EWR, the refund process became a second problem. It took 10 days to get the money back, the voucher rules were unclear, and customer service kept telling me to wait for another email.",True
synthetic_00343,Synthetic Fallback Dataset,Alaska,2025-09-22,Bag never arrived when promised,"My checked bag did not arrive after flying Alaska from LAX to LAS. The baggage desk opened a claim, but tracking updates were vague and phone support kept sending me back to the airport team. The luggage finally showed up 4 days later with no proactive communication.",2,Solo Leisure,LAX-LAS,Economy,True,baggage,"Bag never arrived when promised | My checked bag did not arrive after flying Alaska from LAX to LAS. The baggage desk opened a claim, but tracking updates were vague and phone support kept sending me back to the airport team. The luggage finally showed up 4 days later with no proactive communication.",True
synthetic_00344,Synthetic Fallback Dataset,Frontier,2024-11-26,Strong recovery during a weather delay,"We still departed 2 hours late on Frontier from BOS to DEN, but this was one of the better recoveries I have seen. The airline sent text updates every 20 minutes, gate staff explained the reason for the delay, and an agent protected my onward connection before boarding.",4,Couple Leisure,BOS-DEN,Premium Economy,True,delay,"Strong recovery during a weather delay | We still departed 2 hours late on Frontier from BOS to DEN, but this was one of the better recoveries I have seen. The airline sent text updates every 20 minutes, gate staff explained the reason for the delay, and an agent protected my onward connection before boarding.",True
synthetic_00345,Synthetic Fallback Dataset,British Airways,2024-05-24,"App, gate, and phone support all disagreed","My British Airways flight from DEN to SAN was cancelled after repeated rolling delays. The app showed one itinerary, the gate desk suggested another, and phone support disconnected me twice. My partner and I were traveling for a weekend getaway. I ended up paying for my own hotel and finding a backup flight myself.",2,Couple Leisure,DEN-SAN,Business Class,True,cancellation,"App, gate, and phone support all disagreed | My British Airways flight from DEN to SAN was cancelled after repeated rolling delays. The app showed one itinerary, the gate desk suggested another, and phone support disconnected me twice. My partner and I were traveling for a weekend getaway. I ended up paying for my own hotel and finding a backup flight myself.",True
synthetic_00346,Synthetic Fallback Dataset,Delta,2025-01-18,"Refund handled, just not quickly","I did receive a refund for the disrupted Delta trip from SEA to ORD, but it took about 21 days and required multiple follow-up messages. The outcome was fine even though the process felt more manual than it should have been.",3,Business,SEA-ORD,Premium Economy,False,refund,"Refund handled, just not quickly | I did receive a refund for the disrupted Delta trip from SEA to ORD, but it took about 21 days and required multiple follow-up messages. The outcome was fine even though the process felt more manual than it should have been.",True
synthetic_00347,Synthetic Fallback Dataset,American,2025-09-03,Communication failed at every step,"The biggest issue on my American trip from MIA to JFK was communication. The app kept refreshing with conflicting information, announcements came after each promised boarding time passed, and the gate team had no consistent script when people asked what was happening.",1,Couple Leisure,MIA-JFK,Economy,False,communication,"Communication failed at every step | The biggest issue on my American trip from MIA to JFK was communication. The app kept refreshing with conflicting information, announcements came after each promised boarding time passed, and the gate team had no consistent script when people asked what was happening.",True
synthetic_00348,Synthetic Fallback Dataset,JetBlue,2026-02-23,Strong recovery during a weather delay,"We still departed 2 hours late on JetBlue from CLT to LGA, but this was one of the better recoveries I have seen. The airline sent text updates every 60 minutes, gate staff explained the reason for the delay, and an agent protected my onward connection before boarding.",5,Solo Leisure,CLT-LGA,Economy,True,delay,"Strong recovery during a weather delay | We still departed 2 hours late on JetBlue from CLT to LGA, but this was one of the better recoveries I have seen. The airline sent text updates every 60 minutes, gate staff explained the reason for the delay, and an agent protected my onward connection before boarding.",True
synthetic_00349,Synthetic Fallback Dataset,United,2024-05-24,Conflicting information from app and gate staff,"The biggest issue on my United trip from ORD to MCO was communication. The app kept refreshing with conflicting information, announcements came after each promised boarding time passed, and the gate team had no consistent script when people asked what was happening.",1,Couple Leisure,ORD-MCO,Economy,False,communication,"Conflicting information from app and gate staff | The biggest issue on my United trip from ORD to MCO was communication. The app kept refreshing with conflicting information, announcements came after each promised boarding time passed, and the gate team had no consistent script when people asked what was happening.",True
synthetic_00350,Synthetic Fallback Dataset,Southwest,2024-10-25,Standby and app rebooking both failed,"After a disruption on Southwest from IAD to MIA, the rebooking process was the most frustrating part. I waited about 20 minutes in line, the kiosk could not confirm the new itinerary, and the app kept removing the seat it had just offered me.",2,Family Leisure,IAD-MIA,Business Class,False,rebooking,"Standby and app rebooking both failed | After a disruption on Southwest from IAD to MIA, the rebooking process was the most frustrating part. I waited about 20 minutes in line, the kiosk could not confirm the new itinerary, and the app kept removing the seat it had just offered me.",True
synthetic_00351,Synthetic Fallback Dataset,Alaska,2025-10-12,Bag issue resolved professionally,"My bag was delayed after flying Alaska from SFO to EWR, but the recovery was well handled. The baggage team sent updates, confirmed the tracing number, and delivered the luggage within 2 day instead of leaving me to chase multiple teams.",4,Solo Leisure,SFO-EWR,Economy,True,baggage,"Bag issue resolved professionally | My bag was delayed after flying Alaska from SFO to EWR, but the recovery was well handled. The baggage team sent updates, confirmed the tracing number, and delivered the luggage within 2 day instead of leaving me to chase multiple teams.",True
synthetic_00352,Synthetic Fallback Dataset,Air Canada,2024-03-21,Bag issue resolved professionally,"My bag was delayed after flying Air Canada from IAD to MIA, but the recovery was well handled. The baggage team sent updates, confirmed the tracing number, and delivered the luggage within 4 day instead of leaving me to chase multiple teams.",4,Family Leisure,IAD-MIA,Economy,True,baggage,"Bag issue resolved professionally | My bag was delayed after flying Air Canada from IAD to MIA, but the recovery was well handled. The baggage team sent updates, confirmed the tracing number, and delivered the luggage within 4 day instead of leaving me to chase multiple teams.",True
synthetic_00353,Synthetic Fallback Dataset,Spirit,2025-05-08,Every agent gave a different answer on the refund,"After my disrupted trip on Spirit from DEN to SAN, the refund process became a second problem. It took 35 days to get the money back, the voucher rules were unclear, and customer service kept telling me to wait for another email.",1,Family Leisure,DEN-SAN,Economy,False,refund,"Every agent gave a different answer on the refund | After my disrupted trip on Spirit from DEN to SAN, the refund process became a second problem. It took 35 days to get the money back, the voucher rules were unclear, and customer service kept telling me to wait for another email.",True
synthetic_00354,Synthetic Fallback Dataset,Alaska,2025-02-03,Cancelled flight and chaotic recovery,"My Alaska flight from DFW to SFO was cancelled after repeated rolling delays. The app showed one itinerary, the gate desk suggested another, and phone support disconnected me twice. I was traveling to visit family and needed predictable timing. I ended up paying for my own hotel and finding a backup flight myself.",2,Visiting Friends and Relatives,DFW-SFO,Business Class,False,cancellation,"Cancelled flight and chaotic recovery | My Alaska flight from DFW to SFO was cancelled after repeated rolling delays. The app showed one itinerary, the gate desk suggested another, and phone support disconnected me twice. I was traveling to visit family and needed predictable timing. I ended up paying for my own hotel and finding a backup flight myself.",True
synthetic_00355,Synthetic Fallback Dataset,Air Canada,2025-05-12,Communication failed at every step,"The biggest issue on my Air Canada trip from JFK to LAX was communication. The app kept refreshing with conflicting information, announcements came after each promised boarding time passed, and the gate team had no consistent script when people asked what was happening.",2,Visiting Friends and Relatives,JFK-LAX,Business Class,False,communication,"Communication failed at every step | The biggest issue on my Air Canada trip from JFK to LAX was communication. The app kept refreshing with conflicting information, announcements came after each promised boarding time passed, and the gate team had no consistent script when people asked what was happening.",True
synthetic_00356,Synthetic Fallback Dataset,JetBlue,2024-01-24,Delay was frustrating but manageable,"Our JetBlue flight from PHL to AUS was delayed about 6 hours. Updates came every 60 minutes, but only after people kept asking for information. The crew stayed polite and we eventually got where we needed to go.",3,Couple Leisure,PHL-AUS,Premium Economy,False,delay,"Delay was frustrating but manageable | Our JetBlue flight from PHL to AUS was delayed about 6 hours. Updates came every 60 minutes, but only after people kept asking for information. The crew stayed polite and we eventually got where we needed to go.",True
synthetic_00357,Synthetic Fallback Dataset,JetBlue,2025-12-05,No proactive updates during the disruption,"The biggest issue on my JetBlue trip from MSP to SEA was communication. The app kept refreshing with conflicting information, announcements came after each promised boarding time passed, and the gate team had no consistent script when people asked what was happening.",1,Couple Leisure,MSP-SEA,Economy,False,communication,"No proactive updates during the disruption | The biggest issue on my JetBlue trip from MSP to SEA was communication. The app kept refreshing with conflicting information, announcements came after each promised boarding time passed, and the gate team had no consistent script when people asked what was happening.",True
synthetic_00358,Synthetic Fallback Dataset,Spirit,2024-04-20,No proactive updates during the disruption,"The biggest issue on my Spirit trip from DEN to SAN was communication. The app kept refreshing with conflicting information, announcements came after each promised boarding time passed, and the gate team had no consistent script when people asked what was happening.",1,Couple Leisure,DEN-SAN,Business Class,True,communication,"No proactive updates during the disruption | The biggest issue on my Spirit trip from DEN to SAN was communication. The app kept refreshing with conflicting information, announcements came after each promised boarding time passed, and the gate team had no consistent script when people asked what was happening.",True
synthetic_00359,Synthetic Fallback Dataset,Alaska,2025-04-10,Missed connection and poor rebooking support,"After a disruption on Alaska from MIA to JFK, the rebooking process was the most frustrating part. I waited about 75 minutes in line, the kiosk could not confirm the new itinerary, and the app kept removing the seat it had just offered me.",2,Family Leisure,MIA-JFK,Economy,False,rebooking,"Missed connection and poor rebooking support | After a disruption on Alaska from MIA to JFK, the rebooking process was the most frustrating part. I waited about 75 minutes in line, the kiosk could not confirm the new itinerary, and the app kept removing the seat it had just offered me.",True
